timestamp,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore
2025-11-04 17:00:00,102257.7,102257.7,100800.0,101114.83,4223.40802,1762279199999,428470955.46941760,663485,1817.30565000,184336938.07732300,0
2025-11-04 18:00:00,101114.82,101492.74,100010.73,101363.98,4101.41064,1762282799999,413018514.74466230,625911,1807.90749000,182126082.53774020,0
2025-11-04 19:00:00,101363.97,101711.84,100414.0,100542.64,1814.79036,1762286399999,183434047.28402390,466508,920.80932000,93100254.75362400,0
2025-11-04 20:00:00,100542.64,101119.4,99600.0,100755.43,4335.57159,1762289999999,434923219.27642940,599202,2011.16256000,201871975.23161480,0
2025-11-04 21:00:00,100755.42,100831.49,98944.36,100311.46,4105.7665,1762293599999,409707603.03082540,530430,1937.98055000,193498397.99620770,0
2025-11-04 22:00:00,100311.46,101893.09,100082.0,101295.71,2258.84809,1762297199999,228253667.64408610,383304,1224.26678000,123711717.59992360,0
2025-11-04 23:00:00,101295.7,101740.0,100907.36,101497.22,1518.90709,1762300799999,153914699.36998970,233347,943.06182000,95577482.59034180,0
2025-11-05 00:00:00,101497.23,101752.96,100350.0,100564.3,1452.38181,1762304399999,146570803.54159430,325593,696.30472000,70295605.15352610,0
2025-11-05 01:00:00,100564.3,101015.01,98966.8,100761.62,3025.00486,1762307999999,301950510.35940390,522828,1390.55257000,138857475.75595550,0
2025-11-05 02:00:00,100761.62,101922.98,100754.54,101677.93,3700.99085,1762311599999,375285834.35778960,471966,2179.53607000,221050816.74234640,0
2025-11-05 03:00:00,101677.94,102272.23,101461.98,102130.0,2834.46709,1762315199999,289059113.48833610,353352,1728.02857000,176230486.41992610,0
2025-11-05 04:00:00,102130.0,102236.92,101517.47,101998.3,2059.55564,1762318799999,209940730.21261220,261156,1256.54626000,128107387.26696730,0
2025-11-05 05:00:00,101998.3,102370.0,101595.0,101824.89,1088.37371,1762322399999,110963237.77415570,226259,615.84482000,62797527.74170360,0
2025-11-05 06:00:00,101824.89,102139.36,101500.0,102119.99,869.66608,1762325999999,88544235.21881710,196878,537.06788000,54684829.23326300,0
2025-11-05 07:00:00,102120.0,102152.58,101601.71,101993.02,644.24535,1762329599999,65649031.62615090,167147,336.71586000,34311908.33222840,0
2025-11-05 08:00:00,101993.03,102000.02,101176.47,101699.74,1179.77273,1762333199999,119846849.02427830,275371,538.27264000,54683918.67907820,0
2025-11-05 09:00:00,101699.74,102203.48,101608.0,101995.29,785.11664,1762336799999,80013947.64783450,244906,382.39385000,38975610.94523450,0
2025-11-05 10:00:00,101995.28,101995.29,101285.09,101401.97,724.99165,1762340399999,73703110.33863780,230243,332.02398000,33752316.87610950,0
2025-11-05 11:00:00,101401.97,102110.48,101381.68,102070.61,887.62047,1762343999999,90349664.26228100,201205,454.40746000,46266350.62952320,0
2025-11-05 12:00:00,102070.62,102800.71,101916.77,102673.35,1241.26951,1762347599999,127120430.59674440,253068,722.42964000,73990168.29950620,0
2025-11-05 13:00:00,102673.34,103253.39,102291.82,102985.91,1451.5824,1762351199999,149133124.36268100,272356,833.41291000,85635488.60439400,0
2025-11-05 14:00:00,102985.9,103470.0,102169.06,103202.3,1801.60223,1762354799999,185347567.59692970,394964,922.45746000,94920486.36561290,0
2025-11-05 15:00:00,103202.3,103798.37,102829.51,103728.3,1851.46451,1762358399999,191425685.22779390,431127,895.53407000,92601996.86968000,0
2025-11-05 16:00:00,103728.3,104039.66,103057.56,103919.2,1677.80348,1762361999999,173897697.56666970,330986,868.95528000,90077181.33284420,0
2025-11-05 17:00:00,103919.2,104000.0,103388.46,103904.05,1795.89346,1762365599999,186212145.72645740,266922,973.84041000,100982118.48719390,0
2025-11-05 18:00:00,103904.05,104429.75,103759.53,104347.4,1222.46217,1762369199999,127253227.53865750,248847,718.27782000,74767920.79003410,0
2025-11-05 19:00:00,104347.41,104529.41,103986.96,104008.09,796.61274,1762372799999,83048683.26227220,177400,409.07710000,42650224.73223000,0
2025-11-05 20:00:00,104008.09,104534.74,103620.0,103831.22,881.47869,1762376399999,91663646.16364950,209777,449.03121000,46699699.62087710,0
2025-11-05 21:00:00,103831.22,103831.22,103500.8,103672.37,586.96502,1762379999999,60844102.85884950,176109,274.78446000,28487175.03012220,0
2025-11-05 22:00:00,103672.38,103798.95,103305.05,103706.55,686.44411,1762383599999,71077341.43399190,130535,318.67953000,32998244.45868660,0
2025-11-05 23:00:00,103706.55,104100.0,103667.26,103885.16,533.01051,1762387199999,55373202.51379690,131373,292.67371000,30407338.66596810,0
2025-11-06 00:00:00,103885.16,103897.86,103324.21,103677.72,1223.43533,1762390799999,126682517.57375300,197552,569.01089000,58931629.63061780,0
2025-11-06 01:00:00,103677.71,103677.72,102716.26,103365.65,1156.07343,1762394399999,119203566.19663220,209569,443.61298000,45755330.02483310,0
2025-11-06 02:00:00,103365.64,103567.93,102855.66,103321.81,711.05988,1762397999999,73402219.52186860,203928,309.23405000,31925222.02593220,0
2025-11-06 03:00:00,103321.8,103933.33,103315.48,103636.03,691.22573,1762401599999,71641410.95429530,169374,428.13687000,44367693.53722740,0
2025-11-06 04:00:00,103636.92,104200.0,103580.0,104030.79,671.34024,1762405199999,69737412.93120900,121899,386.06688000,40102650.57059450,0
2025-11-06 05:00:00,104030.8,104030.8,103088.0,103143.57,755.30818,1762408799999,78190952.35513860,172800,289.19095000,29916912.61180200,0
2025-11-06 06:00:00,103143.57,103591.47,103006.17,103318.75,555.63033,1762412399999,57417716.67537140,168897,294.13001000,30393683.13160890,0
2025-11-06 07:00:00,103318.76,103561.94,102910.66,103185.48,988.58677,1762415999999,102016190.85638880,228244,470.80231000,48589641.70851420,0
2025-11-06 08:00:00,103184.75,103440.0,102971.99,103200.26,647.13062,1762419599999,66784900.93099830,169514,310.65808000,32063906.70109750,0
2025-11-06 09:00:00,103200.26,103261.93,102810.0,102810.01,536.64925,1762423199999,55271407.17138010,168660,252.39466000,25994164.68959070,0
2025-11-06 10:00:00,102810.01,103288.59,102651.63,103122.54,932.94397,1762426799999,96025789.72081780,146842,381.88738000,39324033.75366910,0
2025-11-06 11:00:00,103122.54,103300.01,102743.82,103227.58,540.52931,1762430399999,55715007.95831110,116103,273.33391000,28175966.26725600,0
2025-11-06 12:00:00,103227.59,103333.18,102383.64,102552.38,1051.14565,1762433999999,108029118.91729590,191008,506.74309000,52069667.88418600,0
2025-11-06 13:00:00,102552.39,103626.46,102552.38,103319.71,941.18298,1762437599999,97133099.68168520,245056,474.64674000,48976505.02036210,0
2025-11-06 14:00:00,103319.71,103579.68,102044.63,102125.0,1661.00797,1762441199999,170484641.36058270,409701,762.91799000,78313706.27666970,0
2025-11-06 15:00:00,102124.99,102932.94,101630.0,102014.48,3027.20967,1762444799999,309275798.94860380,578086,1333.43765000,136211327.11928060,0
2025-11-06 16:00:00,102014.49,102393.51,100300.95,100867.2,3035.72721,1762448399999,307264303.98915810,502070,1363.65935000,138009506.81565600,0
2025-11-06 17:00:00,100867.19,101946.31,100770.57,101804.01,1310.77048,1762451999999,132832015.63575380,423293,662.44406000,67142638.22894070,0
2025-11-06 18:00:00,101804.02,102338.0,100916.74,101722.13,956.16247,1762455599999,97128883.02653900,305594,478.94707000,48654299.09741960,0
2025-11-06 19:00:00,101722.12,101999.44,101202.73,101388.81,756.60374,1762459199999,76887820.02559040,255989,367.82673000,37387471.61291160,0
2025-11-06 20:00:00,101388.82,101643.28,100638.55,100914.11,812.36283,1762462799999,82127009.86715830,272242,370.48924000,37455181.35431730,0
2025-11-06 21:00:00,100914.11,101220.9,100541.17,101117.17,938.29195,1762466399999,94674510.93831910,198808,437.93414000,44190719.51078570,0
2025-11-06 22:00:00,101117.17,101480.0,101009.7,101415.05,639.89634,1762469999999,64780913.62381160,137810,335.63089000,33977254.83355100,0
2025-11-06 23:00:00,101415.05,101538.0,101132.6,101346.04,1274.34706,1762473599999,129060637.44516490,161962,469.41204000,47545060.61360470,0
2025-11-07 00:00:00,101346.04,101640.0,100749.94,101479.78,823.54705,1762477199999,83402389.68238740,265377,403.93762000,40917127.64705690,0
2025-11-07 01:00:00,101479.79,101894.83,100905.1,101538.96,1095.04627,1762480799999,110984810.45815980,285086,582.41591000,59030892.19108520,0
2025-11-07 02:00:00,101538.96,101928.99,101242.79,101905.11,779.48744,1762484399999,79172360.30952400,192983,426.18870000,43298799.94390360,0
2025-11-07 03:00:00,101905.12,102500.0,101876.03,101916.29,1267.53296,1762487999999,129528549.94771780,200037,716.33328000,73202925.99749890,0
2025-11-07 04:00:00,101916.3,102100.25,101582.92,102027.19,798.08441,1762491599999,81283959.07417850,134097,429.77761000,43791115.37055380,0
2025-11-07 05:00:00,102027.2,102527.0,102024.75,102447.47,701.21696,1762495199999,71768706.41709210,148391,376.66428000,38546127.70674940,0
2025-11-07 06:00:00,102447.48,102496.0,101819.1,101819.1,469.88373,1762498799999,48006594.62379220,100898,164.75868000,16838107.75293440,0
2025-11-07 07:00:00,101819.11,102010.0,101638.43,102010.0,1093.42589,1762502399999,111412024.67941620,126376,603.31633000,61478191.01621720,0
2025-11-07 08:00:00,102009.99,102050.0,101438.39,101496.18,817.45963,1762505999999,83185977.42538760,139705,406.68259000,41383090.55451700,0
2025-11-07 09:00:00,101496.18,101512.51,100775.65,101013.66,1382.92001,1762509599999,139844929.81392250,208421,678.67279000,68633699.98171700,0
2025-11-07 10:00:00,101013.67,101250.03,100564.43,100770.85,1279.53134,1762513199999,128970986.25818860,184343,499.31590000,50335833.20219800,0
2025-11-07 11:00:00,100770.85,100796.86,99803.58,100411.89,3120.50016,1762516799999,312664400.67140860,386174,1294.42273000,129641767.61866590,0
2025-11-07 12:00:00,100411.89,100625.0,99260.86,99638.28,1799.68202,1762520399999,179690072.82481380,350114,764.81179000,76375121.64023070,0
2025-11-07 13:00:00,99638.29,100579.72,99455.1,100347.35,1635.46609,1762523999999,163774307.96598570,353380,899.19792000,90055367.09835950,0
2025-11-07 14:00:00,100347.35,100922.78,99519.32,100806.08,2597.13075,1762527599999,260550417.39014200,505647,1222.09911000,122622509.32902250,0
2025-11-07 15:00:00,100806.7,101253.99,100353.45,100797.95,2600.73788,1762531199999,262249379.73434360,527910,1262.48740000,127306940.67644210,0
2025-11-07 16:00:00,100797.95,101628.43,100517.06,101169.2,1975.20246,1762534799999,199788762.94751510,411079,999.32635000,101095304.17988280,0
2025-11-07 17:00:00,101169.19,102736.84,100942.73,102397.12,2091.96075,1762538399999,213497879.72927480,422158,1222.84723000,124799912.98915790,0
2025-11-07 18:00:00,102397.13,102859.99,102282.2,102609.46,1585.11088,1762541999999,162617827.52423450,385142,909.37754000,93296887.19450760,0
2025-11-07 19:00:00,102609.46,103395.25,102481.75,103395.25,1184.29403,1762545599999,121964007.37115810,284347,682.05318000,70251486.80846820,0
2025-11-07 20:00:00,103395.92,103900.0,102958.0,103783.09,970.62813,1762549199999,100440870.66301160,300374,546.73990000,56591932.30469590,0
2025-11-07 21:00:00,103783.08,103879.23,103311.33,103879.23,743.31566,1762552799999,76931862.06413570,157056,393.93069000,40778086.99255260,0
2025-11-07 22:00:00,103879.22,104096.36,103595.38,103633.03,736.65333,1762556399999,76512635.04616610,138300,354.69445000,36853507.56826350,0
2025-11-07 23:00:00,103633.04,103759.36,103329.79,103339.08,510.69159,1762559999999,52869266.68392770,128364,216.75384000,22439423.35189930,0
2025-11-08 00:00:00,103339.09,103406.22,102539.49,102713.15,877.26495,1762563599999,90373017.55796000,204367,370.61768000,38172784.40358140,0
2025-11-08 01:00:00,102713.15,103240.32,102662.25,102996.84,498.24095,1762567199999,51318525.41978020,151285,266.16392000,27416331.43080920,0
2025-11-08 02:00:00,102996.85,103333.33,102766.31,102846.65,494.72835,1762570799999,51000514.17586280,139744,240.25685000,24772583.91970390,0
2025-11-08 03:00:00,102846.66,103293.21,102592.75,102592.76,531.57226,1762574399999,54701753.95670340,134176,236.67566000,24359660.24507190,0
2025-11-08 04:00:00,102592.76,102836.0,102409.52,102565.03,602.92361,1762577999999,61875484.77768800,146103,282.12219000,28957305.78198390,0
2025-11-08 05:00:00,102565.03,102733.83,102272.66,102304.0,396.06427,1762581599999,40595664.73097090,112641,175.47082000,17986655.20162580,0
2025-11-08 06:00:00,102304.01,102519.03,102092.26,102215.62,590.77493,1762585199999,60432455.89917180,133123,257.61903000,26355451.19494380,0
2025-11-08 07:00:00,102215.63,102399.88,101902.64,102352.96,452.1997,1762588799999,46192573.53941690,84560,211.55086000,21614678.50461780,0
2025-11-08 08:00:00,102352.96,102687.72,102156.36,102431.74,470.18368,1762592399999,48177544.12934000,73989,289.09191000,29623099.65489780,0
2025-11-08 09:00:00,102431.74,102615.53,102225.52,102399.46,359.62626,1762595999999,36831975.84473800,73280,191.11262000,19576084.63691700,0
2025-11-08 10:00:00,102399.45,102575.35,102310.0,102480.04,301.03917,1762599599999,30846532.12191840,56842,154.67875000,15850407.29257160,0
2025-11-08 11:00:00,102480.04,102630.14,101715.76,101857.1,707.36146,1762603199999,72238672.14827160,108097,311.36673000,31820783.82870010,0
2025-11-08 12:00:00,101857.1,102108.0,101731.19,102065.14,439.24627,1762606799999,44783531.93717810,112243,253.30837000,25827544.31441240,0
2025-11-08 13:00:00,102065.14,102186.99,101720.67,101804.63,952.83284,1762610399999,97160478.98592720,165922,388.22595000,39588605.14935170,0
2025-11-08 14:00:00,101804.62,102083.67,101454.0,101827.19,1159.38189,1762613999999,117940827.76229630,182143,554.12424000,56367938.52794310,0
2025-11-08 15:00:00,101827.19,101954.0,101500.0,101711.45,511.67056,1762617599999,52035960.58358720,139278,227.04828000,23090370.85282360,0
2025-11-08 16:00:00,101711.46,101963.66,101525.98,101850.22,502.57143,1762621199999,51159130.68425430,148968,226.90759000,23096362.89568580,0
2025-11-08 17:00:00,101850.23,102003.57,101549.85,101994.52,479.97599,1762624799999,48867669.35129350,116501,257.36081000,26205731.21547840,0
2025-11-08 18:00:00,101994.53,102219.39,101824.86,102139.53,766.44634,1762628399999,78187462.39734860,101144,395.11988000,40308399.32402030,0
2025-11-08 19:00:00,102139.52,102186.87,101522.08,101989.65,371.41335,1762631999999,37839284.35658650,99404,140.83144000,14343707.63637590,0
2025-11-08 20:00:00,101989.65,102172.35,101957.94,102068.06,206.6246,1762635599999,21091484.24514780,60571,90.13500000,9201117.76807230,0
2025-11-08 21:00:00,102068.06,102367.72,102028.62,102272.81,234.4224,1762639199999,23961429.86303480,70041,106.19741000,10855204.15198920,0
2025-11-08 22:00:00,102272.82,102426.12,102171.73,102377.46,249.46029,1762642799999,25519827.66659450,60433,123.37929000,12621690.73845100,0
2025-11-08 23:00:00,102377.46,102482.2,102276.82,102312.94,234.7543,1762646399999,24033763.24019930,68964,113.29449000,11598856.69711880,0
2025-11-09 00:00:00,102312.95,102337.89,101620.23,101797.74,616.42627,1762649999999,62853345.05601690,146502,210.10202000,21418526.89125750,0
2025-11-09 01:00:00,101797.74,102100.0,101686.72,102045.07,373.40232,1762653599999,38049356.40507760,152315,181.71395000,18518666.26911240,0
2025-11-09 02:00:00,102045.07,102045.07,101568.41,101633.25,398.65792,1762657199999,40594693.01068340,142845,170.66066000,17379040.94975240,0
2025-11-09 03:00:00,101633.25,101817.2,101400.0,101662.05,767.84962,1762660799999,78040198.92026590,174989,346.13878000,35180860.53722770,0
2025-11-09 04:00:00,101662.05,102130.61,101635.96,101724.91,378.19223,1762664399999,38519108.59108440,111702,215.29884000,21926892.73589230,0
2025-11-09 05:00:00,101724.9,102028.07,101680.02,101928.54,291.74297,1762667999999,29711890.77950740,93709,157.60312000,16050508.63149100,0
2025-11-09 06:00:00,101928.54,101980.0,101712.17,101752.83,213.04181,1762671599999,21698997.10517490,75866,115.87595000,11802953.70018620,0
2025-11-09 07:00:00,101752.83,101972.9,101681.75,101944.59,218.68631,1762675199999,22267864.40038210,82570,130.36461000,13275164.16575380,0
2025-11-09 08:00:00,101944.6,102048.15,101813.73,101972.94,216.7581,1762678799999,22094842.06281950,70828,114.63966000,11685135.04062760,0
2025-11-09 09:00:00,101972.94,102127.26,101631.62,101657.46,411.11856,1762682399999,41895498.09015940,80761,191.49954000,19518007.43431960,0
2025-11-09 10:00:00,101657.46,101918.0,101500.0,101876.36,695.1249,1762685999999,70657178.21593150,100588,304.29538000,30933549.14033120,0
2025-11-09 11:00:00,101876.36,102307.68,101876.35,102239.41,502.56822,1762689599999,51333636.05611080,101409,225.44322000,23028051.15016080,0
2025-11-09 12:00:00,102239.41,102425.19,102050.64,102086.9,522.32408,1762693199999,53395407.72612450,112140,249.95871000,25555635.27376030,0
2025-11-09 13:00:00,102086.91,102997.38,102067.09,102911.39,788.58745,1762696799999,80902184.99974450,140618,469.48287000,48158011.83420320,0
2025-11-09 14:00:00,102911.4,104041.25,102769.99,103037.9,2232.81061,1762700399999,230851430.88444760,284789,1138.90799000,117745805.29283020,0
2025-11-09 15:00:00,103037.9,104168.0,102972.55,103762.17,1143.9267,1762703999999,118599390.12286780,184900,641.11381000,66466208.36970270,0
2025-11-09 16:00:00,103762.18,103900.53,103316.23,103845.04,741.52049,1762707599999,76811894.98030250,161073,370.78578000,38417402.06806880,0
2025-11-09 17:00:00,103845.04,103964.81,103329.49,103637.57,460.77714,1762711199999,47755040.90140240,113342,211.82875000,21954984.66509570,0
2025-11-09 18:00:00,103637.58,104591.32,103520.0,104512.65,773.02957,1762714799999,80479065.74958660,131105,453.11742000,47173856.71277380,0
2025-11-09 19:00:00,104512.66,104805.57,104153.84,104805.57,849.18697,1762718399999,88801989.23531720,201941,468.06343000,48950917.16499360,0
2025-11-09 20:00:00,104805.57,105061.08,104414.4,104633.12,700.89351,1762721999999,73389048.08621560,173654,383.76967000,40201556.40028690,0
2025-11-09 21:00:00,104633.13,104845.16,104314.89,104528.82,475.91997,1762725599999,49752269.12574550,123488,212.27217000,22192166.45188410,0
2025-11-09 22:00:00,104528.82,104819.99,104058.59,104732.48,1344.74595,1762729199999,140355088.06893590,195945,638.83607000,66676103.33765750,0
2025-11-09 23:00:00,104732.47,105495.62,104533.24,104722.96,1221.67929,1762732799999,128211403.79291690,247125,623.17699000,65410652.86954040,0
2025-11-10 00:00:00,104722.95,106525.0,104265.02,106314.96,2711.00239,1762736399999,286547536.64539710,395095,1715.99316000,181437268.00026200,0
2025-11-10 01:00:00,106314.96,106670.11,105698.94,105699.99,2166.65056,1762739999999,229806044.77873350,317118,993.37100000,105391934.62954160,0
2025-11-10 02:00:00,105700.0,106054.26,105556.68,106006.69,775.83999,1762743599999,82063576.80778350,188681,357.92272000,37859121.57785700,0
2025-11-10 03:00:00,106006.7,106291.43,105843.22,106027.97,847.84998,1762747199999,89913593.13302730,204406,399.02493000,42319032.45824400,0
2025-11-10 04:00:00,106027.97,106300.01,105846.26,106153.14,677.49361,1762750799999,71850991.89417980,161957,311.32188000,33018372.72015860,0
2025-11-10 05:00:00,106153.14,106473.73,106000.0,106100.0,619.39822,1762754399999,65815288.25169000,135836,332.47165000,35330268.83002000,0
2025-11-10 06:00:00,106100.0,106311.9,105963.3,106221.88,531.36548,1762757999999,56412993.96039990,126314,257.38864000,27329099.59648080,0
2025-11-10 07:00:00,106221.89,106539.4,106156.7,106461.45,855.88178,1762761599999,91047466.49027200,127608,360.04808000,38302855.00412970,0
2025-11-10 08:00:00,106461.46,106554.0,105900.0,105965.46,758.17354,1762765199999,80525805.08067180,133219,359.65096000,38215777.37819780,0
2025-11-10 09:00:00,105965.46,106599.47,105836.0,106440.0,736.84126,1762768799999,78317615.22662360,155082,365.13686000,38816306.64056700,0
2025-11-10 10:00:00,106440.0,106454.73,105962.15,105995.26,470.32569,1762772399999,49941503.84910660,119521,204.96434000,21766177.35620570,0
2025-11-10 11:00:00,105995.26,106321.16,105955.29,106176.5,391.10179,1762775999999,41518241.04040390,109526,197.94685000,21012593.65829070,0
2025-11-10 12:00:00,106176.5,106216.0,105868.0,105944.17,656.39469,1762779599999,69551740.95704310,133377,254.85260000,27003800.00714740,0
2025-11-10 13:00:00,105944.17,106589.89,105923.57,106548.02,785.48627,1762783199999,83546683.21833870,194365,434.17978000,46179970.04438650,0
2025-11-10 14:00:00,106548.02,106548.02,104681.9,104898.15,1937.55608,1762786799999,204475477.16306380,363087,862.85402000,91004225.56653160,0
2025-11-10 15:00:00,104898.15,105628.0,104667.0,105079.99,2341.3437,1762790399999,246191063.27717020,391593,1346.59729000,141626230.15027920,0
2025-11-10 16:00:00,105079.99,105352.86,104784.36,105242.05,1018.54158,1762793999999,107048704.38254430,296361,455.19385000,47842797.91122350,0
2025-11-10 17:00:00,105242.04,105981.79,105189.01,105953.1,695.86986,1762797599999,73476662.57378150,178329,441.58139000,46632182.33158620,0
2025-11-10 18:00:00,105953.1,106094.31,105478.0,105478.0,580.04807,1762801199999,61399506.80176580,163667,299.01662000,31658036.98536930,0
2025-11-10 19:00:00,105478.0,106042.46,105408.0,105817.99,461.94988,1762804799999,48843725.58253800,186302,254.91445000,26958613.22951870,0
2025-11-10 20:00:00,105818.0,106299.22,105802.35,106010.73,635.97915,1762808399999,67461508.55011410,187921,373.93387000,39664975.52326630,0
2025-11-10 21:00:00,106010.74,106021.35,105280.0,105631.27,1140.24521,1762811999999,120432929.91269720,169673,570.55725000,60260665.34982180,0
2025-11-10 22:00:00,105631.26,106144.94,105364.68,106062.8,418.65674,1762815599999,44266618.65193240,111351,240.53447000,25438733.48347370,0
2025-11-10 23:00:00,106062.81,106275.16,105893.36,106011.13,468.26121,1762819199999,49686386.16006360,160568,206.36278000,21896850.31421070,0
2025-11-11 00:00:00,106011.13,106139.84,105500.0,106139.83,562.07527,1762822799999,59472811.89599380,202772,267.27252000,28282656.74173300,0
2025-11-11 01:00:00,106139.82,107500.0,106026.79,106110.36,1869.1591,1762826399999,199454687.88701960,440023,916.51265000,97818776.74358560,0
2025-11-11 02:00:00,106110.36,107130.0,105610.0,106655.02,1751.73895,1762829999999,186162046.32942620,361082,1059.55639000,112585399.11807960,0
2025-11-11 03:00:00,106655.02,107100.0,106363.04,106456.0,752.0543,1762833599999,80266849.65571810,214439,374.62322000,39995451.54449520,0
2025-11-11 04:00:00,106456.0,106546.0,105714.24,105755.32,640.19881,1762837199999,67900772.75882980,164953,244.69973000,25960303.46307600,0
2025-11-11 05:00:00,105755.33,105758.88,105166.66,105249.35,774.38555,1762840799999,81637218.57683610,205246,302.38517000,31875735.15107350,0
2025-11-11 06:00:00,105249.35,105345.68,104888.0,105261.27,1146.86686,1762844399999,120504934.43118730,212213,553.86419000,58197296.51917740,0
2025-11-11 07:00:00,105261.28,105327.75,104741.2,104783.98,754.78302,1762847999999,79236398.20401150,179696,306.51340000,32177996.55600320,0
2025-11-11 08:00:00,104783.99,105284.69,104762.23,105157.8,509.99239,1762851599999,53573289.97961970,165138,240.06164000,25220146.44472410,0
2025-11-11 09:00:00,105157.8,105485.71,104909.74,104971.63,505.2007,1762855199999,53153973.32225810,147012,230.20106000,24222580.67766650,0
2025-11-11 10:00:00,104971.62,105237.16,104920.25,105176.38,417.15368,1762858799999,43847579.07909620,134408,232.90217000,24479602.06820970,0
2025-11-11 11:00:00,105176.39,105497.99,105145.47,105311.9,372.28222,1762862399999,39207160.31180080,109522,193.93269000,20424538.49959240,0
2025-11-11 12:00:00,105311.9,105500.0,104349.26,104530.83,2106.11964,1762865999999,220451410.02831820,256885,584.44214000,61182835.42781370,0
2025-11-11 13:00:00,104530.83,104706.09,104022.92,104390.92,3314.65247,1762869599999,346021014.68247660,310077,933.80890000,97489813.91867470,0
2025-11-11 14:00:00,104390.93,104665.67,103840.91,104560.16,1215.16933,1762873199999,126665283.24396130,302371,500.63013000,52197091.42599250,0
2025-11-11 15:00:00,104560.15,104560.15,103170.33,103455.99,2215.12756,1762876799999,229518865.86157600,430716,1044.15804000,108190010.71804450,0
2025-11-11 16:00:00,103455.99,103730.0,103206.1,103399.43,664.19158,1762880399999,68737106.33397150,288439,320.04561000,33127744.45435220,0
2025-11-11 17:00:00,103399.42,103637.27,102840.22,103338.99,917.43867,1762883999999,94681418.50915580,255878,507.01291000,52337032.14556030,0
2025-11-11 18:00:00,103338.99,103572.37,103059.52,103401.07,487.03154,1762887599999,50323952.23388220,213975,278.79191000,28808800.54377280,0
2025-11-11 19:00:00,103401.07,103453.07,102861.72,103126.39,479.2973,1762891199999,49467436.21697090,193080,223.09015000,23023476.88016210,0
2025-11-11 20:00:00,103126.39,103224.29,102658.36,102809.27,742.04221,1762894799999,76360761.32350940,246796,358.29190000,36872056.24802840,0
2025-11-11 21:00:00,102809.27,103090.69,102476.09,102633.92,796.94775,1762898399999,81864942.49946190,188342,350.22965000,35988617.08279880,0
2025-11-11 22:00:00,102633.92,103150.02,102503.0,103000.01,652.65633,1762901999999,67119700.14916020,117852,371.09074000,38168930.37646850,0
2025-11-11 23:00:00,103000.02,103209.13,102800.01,103058.99,549.94195,1762905599999,56649457.49268030,191234,322.91704000,33263691.45069180,0
2025-11-12 00:00:00,103059.0,103340.59,102812.64,102885.99,598.51997,1762909199999,61674202.11010120,224740,354.12317000,36492235.47455340,0
2025-11-12 01:00:00,102886.0,103394.01,102687.72,103254.64,999.5861,1762912799999,103143223.68522120,210913,526.09949000,54291938.93078700,0
2025-11-12 02:00:00,103254.63,103413.09,102939.85,103151.66,705.65849,1762916399999,72809861.57807140,162182,403.45314000,41627509.97913430,0
2025-11-12 03:00:00,103151.66,103440.96,103092.5,103310.0,368.29105,1762919999999,38037334.42194760,114274,196.36224000,20279620.65856000,0
2025-11-12 04:00:00,103310.0,103456.82,103011.0,103246.87,320.89726,1762923599999,33126021.63808310,112944,145.90244000,15061245.48007090,0
2025-11-12 05:00:00,103246.87,103467.2,103230.0,103385.3,465.38371,1762927199999,48097850.96377040,113202,240.18201000,24820908.18082060,0
2025-11-12 06:00:00,103385.31,103654.38,103354.34,103366.97,689.4704,1762930799999,71371543.38664640,118226,390.93390000,40470092.83184980,0
2025-11-12 07:00:00,103366.98,103534.98,103051.59,103112.66,689.87309,1762934399999,71281262.60400980,112535,241.35282000,24938165.64642610,0
2025-11-12 08:00:00,103112.65,104228.9,103112.24,104147.24,1064.00216,1762937999999,110482677.61398350,219440,525.14115000,54533853.54622350,0
2025-11-12 09:00:00,104147.25,105079.31,104145.98,104521.56,1348.44138,1762941599999,141142727.65100770,272784,690.46190000,72267570.42012980,0
2025-11-12 10:00:00,104521.56,105038.59,104510.5,104899.99,611.04736,1762945199999,64049653.78923670,186799,350.72272000,36765157.17387550,0
2025-11-12 11:00:00,104900.0,105200.0,104746.85,105020.83,520.21601,1762948799999,54613101.17629010,180765,258.86668000,27178935.72593180,0
2025-11-12 12:00:00,105020.82,105333.33,104821.0,104993.74,538.28345,1762952399999,56554872.36888910,170263,282.89216000,29726884.86549300,0
2025-11-12 13:00:00,104993.74,105187.13,104622.43,105039.99,652.43577,1762955999999,68470417.82943720,190401,352.27196000,36976583.80309100,0
2025-11-12 14:00:00,105039.99,105039.99,103604.57,103990.4,1426.89556,1762959599999,148880611.00095450,359948,726.15692000,75733738.74901560,0
2025-11-12 15:00:00,103990.39,104299.98,101961.97,102173.51,2574.38835,1762963199999,265082353.26202990,542820,1160.19013000,119536735.03059240,0
2025-11-12 16:00:00,102173.51,102285.18,101300.0,101442.61,2365.20417,1762966799999,240636473.94081850,535461,994.00090000,101140244.01690850,0
2025-11-12 17:00:00,101442.62,102167.17,101397.74,101748.02,903.07839,1762970399999,91836605.62881290,308419,519.52046000,52831716.59718490,0
2025-11-12 18:00:00,101748.01,101947.88,101416.69,101542.17,626.0637,1762973999999,63644668.25531250,227622,319.86902000,32521421.45432940,0
